CURSO,CURRICULO,COD_DISCIPLINA,NOME,SITUACAO_CURRICULO,TIPO,CH,ESTAGIO_CONCLUINTE,PERIODO_IDEAL
21312210,2004,2103199,ESTAGIO SUPERV EM SUPERVISAO ESCOLAR,A,Estágio Supervisionado,270,
21312210,2004,2103200,ESTAGIO SUPERVISIONADO EM DOCENCIA,A,Estágio Supervisionado,270,
21312210,2004,2102062,ESTATÍSTICA APLICADA À EDUCAÇÃO,I,Normais,60,
21312210,2004,2103181,ESTATÍSTICA APLICADA À EDUCAÇÃO,A,Normais,60,
21312210,2004,2103185,ESTRUT. E FUNC. DA EDUCAÇÃO BÁSICA,A,Normais,60,
21312210,2004,2103003,ESTRUTURA FUNC DO ENSINO 1º E 2º GRAUS,I,Normais,90,
21312210,2004,2103113,ESTRUTURA FUNC ENS I-II GRAUS,I,Normais,75,
21312210,2004,2103203,ÉTICA E EDUCAÇÃO,A,Normais,45,
21312210,2004,2103056,ETICA PROFISSIONAL,I,Normais,45,
21312210,2004,2103044,FILOSOFIA DA EDUCAÇÃO I,A,Normais,60,
21312210,2004,2103071,FILOSOFIA DA EDUCAÇÃO II,I,Normais,60,
21312210,2004,2103175,FILOSOFIA DA EDUCAÇÃO II,A,Normais,75,
21312210,2004,2103191,FUND E MET DO ENS DA LING PORTUGUESA,A,Normais,75,
21312210,2004,2103190,FUND. E MET. DO ENS. DA MATEMÁTICA,A,Normais,75,
21312210,2004,2103192,FUND E MET DO ENS DE HIST E GEOGRAFIA,A,Normais,75,
21312210,2004,2103189,FUND. E MET. DO ENSINO DE CIÊNCIAS,A,Normais,75,
21312210,2004,2103052,FUNDAMENTOS BIOLÓGICOS DA EDUCAÇÃO,I,Normais,45,
21312210,2004,2103210,FUNDAMENTOS BIOLÓGICOS DA EDUCAÇÃO,A,Normais,45,
21312210,2004,2103187,FUNDAMENTOS DA EDUCAÇÃO INFANTIL,A,Normais,60,
21312210,2004,2103193,FUNDAMENTOS DE SUPERVISAO ESCOLAR I,A,Normais,75,
21312210,2004,2103194,FUNDAMENTOS DE SUPERVISAO ESCOLAR II,A,Normais,105,
21312210,2004,2103195,FUNDAMENTOS DE SUPERVISAO ESCOLAR III,A,Normais,105,
21312210,2004,2103188,FUNDAMENTOS E METOD. DA ALFABETIZAÇÃO,A,Normais,75,
21312210,2004,2103183,GESTAO ESCOLAR,A,Normais,60,
21312210,2004,2103042,HISTÓRIA DA EDUCAÇÃO I,A,Normais,60,
21312210,2004,2103043,HISTÓRIA DA EDUCAÇÃO II,A,Normais,60,
21312210,2004,2101001,INTRODUÇÃO À FILOSOFIA,A,Normais,60,
21312210,2004,2103178,INTRODUÇAO A PSICOLOGIA,A,Normais,60,
21312210,2004,2101000,INTRODUÇÃO À SOCIOLOGIA,A,Normais,60,
21312210,2004,2103117,LEGISLACAO DO ENSINO,I,Normais,45,
21312210,2004,2104000,LEITURA E PRODUÇAO TEXTUAL,A,Normais,60,
21312210,2004,2103037,LINGUA ESTRANGEIRA I,I,Normais,75,
21312210,2004,2104001,LINGUA INGLESA INSTRUMENTAL,A,Normais,60,
21312210,2004,2103013,LINGUA PORTUGUESA I,I,Normais,75,
21312210,2004,2103061,MET DO ENS DE I GRAU (ALFABET),I,Normais,45,
21312210,2004,2103083,MET DO ENS DE I GRAU (EST.SOC),I,Normais,45,
21312210,2004,2103081,MET DO ENS DE I GRAU (MATEMAT),I,Normais,45,
21312210,2004,2103080,MET DO ENS DE I GRAU(C.EXPRES),I,Normais,45,
21312210,2004,2103082,METOD. DO ENSINO DE 1º GRAU (CIÊNCIAS),I,Normais,45,
21312210,2004,2103078,METODOLOGIA CIENTÍFICA,I,Normais,45,
21312210,2004,2103176,METODOLOGIA CIENTÍFICA,A,Normais,75,
21312210,2004,2103112,METODOS E TEC PESQUISA EDUCACIONAL,I,Normais,60,
21312210,2004,2103211,NOVAS TECN DE INFORM./COMUN EM EDUCAÇÃO,A,Normais,60,
21312210,2004,2103177,PESQUISA EM EDUCAÇÃO,A,Normais,105,
21312210,2004,2103055,PLANEJAMENTO EDUCACIONAL,I,Normais,45,
21312210,2004,2103172,PLANEJAMENTO EDUCACIONAL,A,Normais,60,
21312210,2004,2103196,PRAT DOC NAS SER INIC DO ENS FUND I,A,Prática de Ensino,75,
21312210,2004,2103197,PRAT DOC NAS SER INIC DO ENS FUND II,A,Prática de Ensino,105,
21312210,2004,2103198,PRAT DOC NAS SER INIC DO ENS FUND III,A,Prática de Ensino,105,
21312210,2004,2102175,PRAT.DE ENS.EM ALFABETIZACAO,I,Prática de Ensino,90,
21312210,2004,2103144,PRÁTICA DE RECREAÇÃO INFANTIL,I,Normais,45,,
21312210,2004,2103050,PRINC E MET ADMIN ESCOLAR II,I,Normais,45,,
21312210,2004,2103047,PRINC E MET SUPERV ESCOLAR I,I,Normais,75,,
21312210,2004,2103048,PRINC E MET SUPERV ESCOLAR II,I,Normais,45,,
21312210,2004,2103076,PRINC E MET SUPERV ESCOLAR III,I,Normais,60,,
21312210,2004,2103063,PROBLEMAS ATUAIS DA EDUCAÇÃO,I,Normais,60,,
21312210,2004,2103173,PSICOLOGIA DA EDUCAÇÃO I,A,Normais,60,,
21312210,2004,2103039,PSICOLOGIA DA EDUCAÇÃO I (INF. E ADOL.),I,Normais,60,,
21312210,2004,2103174,PSICOLOGIA DA EDUCAÇÃO II,A,Normais,75,,
21312210,2004,2103040,PSICOLOGIA DA EDUCAÇÃO II (APRENDIZAGEM),I,Normais,60,,
21312210,2004,2102040,PSICOLOGIA GERAL,I,Normais,60,,
21312210,2004,2103074,PSICOLOGIA SOCIAL DA EDUCAÇÃO,I,Normais,60,,
21312210,2004,2103143,RECURSOS AUDIOV. EM EDUCAÇÃO,I,Normais,45,,
21312210,2004,2103058,RELACOES HUMANAS,I,Normais,45,,
21312210,2004,2103213,SEMINARIO DE FORMACAO DE PROFESSORES,A,Normais,45,,
21312210,2004,2103212,SEMINÁRIOS TEMÁTICOS EM EDUCAÇÃO,A,Normais,45,,
21312210,2004,2102060,SOCIOLOGIA DA EDUCAÇÃO I,I,Normais,60,,
21312210,2004,2103179,SOCIOLOGIA DA EDUCAÇÃO I,A,Normais,60,,
21312210,2004,2102061,SOCIOLOGIA DA EDUCAÇÃO II,I,Normais,60,,
21312210,2004,2103180,SOCIOLOGIA DA EDUCAÇÃO II,A,Normais,75,,
21312210,2004,2103073,SOCIOLOGIA GERAL,I,Normais,75,,
21312210,2004,2102063,SOCIOLOGIA RURAL,I,Normais,45,,
21312210,2009,2103236,ARTE E EDUCAÇÃO,A,Normais,60,,6
21312210,2009,2103268,ATIVIDADES COMPLEMENTARES FLEXIVEIS,A,Normais,105,9,9
21312210,2009,2103186,AVALIAÇÃO DA APRENDIZAGEM,I,Normais,75,,15
21312210,2009,2103237,AVALIAÇÃO DA APRENDIZAGEM,A,Normais,60,,6
21312210,2009,2103184,CURRICULO,I,Normais,75,,15
21312210,2009,2103223,CURRICULO E ESCOLA,A,Normais,60,,5
21312210,2009,2103182,DIDATICA,I,Normais,75,,15
21312210,2009,2103227,DIDATICA,A,Normais,60,,4
21312210,2009,2103240,"EDUCAÇÃO, CULTURA E DIVERSIDADE",A,Normais,60,,6
21312210,2009,2103209,EDUCAÇÃO DE JOVENS E ADULTOS,I,Normais,60,,15
21312210,2009,2103260,EDUCAÇÃO DE JOVENS E ADULTOS,A,Normais,60,,8
21312210,2009,2103205,EDUCAÇÃO ESPECIAL,I,Normais,45,,15
21312210,2009,2103238,EDUCAÇÃO INCLUSIVA,A,Normais,60,,5
21312210,2009,2103208,EDUCAÇÃO PLURIÉTNICA E DE GÊNERO,I,Normais,45,,15
21312210,2009,2103207,EDUCAÇÃO POPULAR,I,Normais,60,,15
21312210,2009,2103239,EDUCAÇÃO POPULAR E PEDAGOGIA FREIREANA,A,Normais,60,4
21312210,2009,1305253,ENADE/CONCLUINTE,A,Normais,0,
21312210,2009,1305254,ENADE/INGRESSANTE,A,Normais,0,
21312210,2009,2103241,ESTÁGIO SUP. EM EDUCAÇÃO INFANTIL,A,Estágio Supervisionado,150,6
21312210,2009,2103242,ESTAGIO SUP NOS ANOS INIC DO ENS FUNDAM,A,Estágio Supervisionado,150,9
21312210,2009,2103185,ESTRUT. E FUNC. DA EDUCAÇÃO BÁSICA,I,Normais,60,15
21312210,2009,2103203,ÉTICA E EDUCAÇÃO,I,Normais,45,15
21312210,2009,2103243,ÉTICA E EDUCAÇÃO,A,Normais,60,7
21312210,2009,2103056,ETICA PROFISSIONAL,I,Normais,45,15
21312210,2009,2103044,FILOSOFIA DA EDUCAÇÃO I,A,Normais,60,2
21312210,2009,2103175,FILOSOFIA DA EDUCAÇÃO II,I,Normais,75,5
21312210,2009,2103229,FILOSOFIA DA EDUCAÇÃO II,A,Normais,60,3
21312210,2009,2103191,FUND E MET DO ENS DA LING PORTUGUESA,I,Normais,75,15
21312210,2009,2103190,FUND. E MET. DO ENS. DA MATEMÁTICA,I,Normais,75,15
21312210,2009,2103192,FUND E MET DO ENS DE HIST E GEOGRAFIA,I,Normais,75,15
21312210,2009,2103189,FUND. E MET. DO ENSINO DE CIÊNCIAS,I,Normais,75,15
21312210,2009,2103248,FUND. E MET. DO ENSINO DE CIÊNCIAS,A,Normais,60,7
21312210,2009,2103244,FUND E MET DO ENSINO DE GEOGRAFIA,A,Normais,60,9
21312210,2009,2103245,FUND. E MET. DO ENSINO DE HISTÓRIA,A,Normais,60,8
21312210,2009,2103246,FUND E MET DO ENSINO DE LING PORTUGUESA,A,Normais,60,6
21312210,2009,2103247,FUND. E MET. DO ENSINO DE MATEMÁTICA,A,Normais,60,7
21312210,2009,2103225,FUND. E METODOLOGIA DA ED. INFANTIL I,A,Normais,90,4
21312210,2009,2103226,FUND. E METODOLOGIA DA ED. INFANTIL II,A,Normais,90,5
21312210,2009,2103187,FUNDAMENTOS DA EDUCAÇÃO INFANTIL,I,Normais,60,15
21312210,2009,2103188,FUNDAMENTOS E METOD. DA ALFABETIZAÇÃO,I,Normais,75,15
21312210,2009,2103261,FUNDAMENTOS TEÓRICOS E METODOL. EM EJA,A,Normais,60,8
21312210,2009,2103183,GESTAO ESCOLAR,A,Normais,60,8
21312210,2009,2103042,HISTÓRIA DA EDUCAÇÃO I,A,Normais,60,2
21312210,2009,2103043,HISTÓRIA DA EDUCAÇÃO II,A,Normais,60,3
21312210,2009,2104008,INICIACAO AO ESTUDO LINGUISTICOS,A,Normais,60,3
21312210,2009,2101001,INTRODUÇÃO À FILOSOFIA,A,Normais,60,1
21312210,2009,2103178,INTRODUÇAO A PSICOLOGIA,I,Normais,60,15
21312210,2009,2101000,INTRODUÇÃO À SOCIOLOGIA,A,Normais,60,1
21312210,2009,2104000,LEITURA E PRODUÇAO TEXTUAL,A,Normais,60,1
21312210,2009,2103249,LIBRAS,A,Normais,60,6
21312210,2009,2103078,METODOLOGIA CIENTÍFICA,I,Normais,45,15
21312210,2009,2103176,METODOLOGIA CIENTÍFICA,I,Normais,75,15
21312210,2009,2103228,METODOLOGIA CIENTÍFICA,A,Normais,60,1
21312210,2009,2103211,NOVAS TECN DE INFORM./COMUN EM EDUCAÇÃO,I,Normais,60,15
21312210,2009,2103257,ORGANIZACAO SOCIAL DO TRABALHO NA ESCOLA,A,Normais,60,8
21312210,2009,2103177,PESQUISA EM EDUCAÇÃO,I,Normais,105,5
21312210,2009,2103250,PESQUISA EM EDUCAÇÃO I,A,Normais,60,8
21312210,2009,2103251,PESQUISA EM EDUCAÇÃO II,A,Normais,60,9
21312210,2009,2103256,PLANEJAMENTO E PROJETOS EDUCACIONAIS,A,Normais,60,8
21312210,2009,2103172,PLANEJAMENTO EDUCACIONAL,I,Normais,60,15
21312210,2009,2103222,POLÍTICAS PARA EDUCAÇÃO BÁSICA,A,Normais,75,5
21312210,2009,2103262,POLITICAS PUBLICAS E FORMACAO DOCEN EJA,A,Normais,60,8
21312210,2009,2103173,PSICOLOGIA DA EDUCAÇÃO I,I,Normais,60,15
21312210,2009,2103264,PSICOLOGIA DA EDUCAÇÃO I,A,Normais,60,1
21312210,2009,2103039,PSICOLOGIA DA EDUCAÇÃO I (INF. E ADOL.),I,Normais,60,15
21312210,2009,2103174,PSICOLOGIA DA EDUCAÇÃO II,I,Normais,75,15
21312210,2009,2103219,PSICOLOGIA DA EDUCAÇÃO II,A,Normais,60,2
21312210,2009,2103220,PSICOLOGIA DA EDUCAÇÃO III,A,Normais,60,3
21312210,2009,2102040,PSICOLOGIA GERAL,I,Normais,60,15
21312210,2009,2103258,RELACOES INTERPESSOAIS NA ESCOLA,A,Normais,60,8
21312210,2009,2103213,SEMINARIO DE FORMACAO DE PROFESSORES,I,Normais,45,15
21312210,2009,2103212,SEMINÁRIOS TEMÁTICOS EM EDUCAÇÃO,I,Normais,45,15
21312210,2009,2103263,SEMINARIOS TEMATICOS EM EJA,A,Normais,60,8
21312210,2009,2103224,SEMINARIOS TEMATICOS I,A,Normais,60,7
21312210,2009,2103252,SEMINARIOS TEMATICOS II,A,Normais,60,8
21312210,2009,2103253,SOCIEDADE CONTEMPORANEA E PEDAGOGIA,A,Normais,60,2
21312210,2009,2102060,SOCIOLOGIA DA EDUCAÇÃO I,I,Normais,60,15
21312210,2009,2103179,SOCIOLOGIA DA EDUCAÇÃO I,A,Normais,60,2
21312210,2009,2103180,SOCIOLOGIA DA EDUCAÇÃO II,I,Normais,75,15
21312210,2009,2103230,SOCIOLOGIA DA EDUCAÇÃO II,A,Normais,60,3
21312210,2009,2103073,SOCIOLOGIA GERAL,I,Normais,75,15
21312210,2009,2103255,TCC (MONOGRAFIA),A,Monografia,150,10
21312210,2009,2103254,TECNOLOGIAS E EDUCAÇÃO,A,Normais,60,7
21312210,2009,2103221,TEORIAS DA EDUCAÇÃO,A,Normais,60,4
21312210,2009,2103259,TEORIAS DA GESTAO,A,Normais,60,8
21312211,1984,2102167,ANTROPOLOGIA PEDAGOGICA,A,Normais,45,
21312211,1984,2103060,AVALIAÇÃO DA APRENDIZAGEM,A,Normais,45,
21312211,1984,2103186,AVALIAÇÃO DA APRENDIZAGEM,I,Normais,75,
21312211,1984,2103184,CURRICULO,I,Normais,75,
21312211,1984,2103051,CURRICULOS E PROGRAMAS,A,Normais,60,
21312211,1984,2103002,DIDATICA,A,Normais,90,
21312211,1984,2103182,DIDATICA,I,Normais,75,
21312211,1984,2103053,DINAMICA DE GRUPO,A,Normais,60,
21312211,1984,2103202,DINAMICA DE GRUPO E RELACOES HUMANAS,I,Normais,45,
21312211,1984,2103085,ECONOMIA DA EDUCAÇÃO,A,Normais,60,
21312211,1984,2103206,"ECONOMIA, TRABALHO E EDUCAÇÃO",I,Normais,60,
21312211,1984,2103062,EDUCAÇÃO DE EXCEPCIONAIS,A,Normais,45,
21312211,1984,2103205,EDUCAÇÃO ESPECIAL,I,Normais,45,
21312211,1984,2103012,EDUCAÇÃO FÍSICA,A,Normais,30,
21312211,1984,2103057,EDUCAÇÃO PERMANENTE,A,Normais,45,
21312211,1984,2103145,EDUCAÇÃO POPULAR,A,Normais,60,
21312211,1984,1305253,ENADE/CONCLUINTE,I,Normais,0,
21312211,1984,1305254,ENADE/INGRESSANTE,I,Normais,0,
21312211,1984,2102032,EST PROBLEMAS BRASILEIROS I,I,Normais,30,
21312211,1984,2102033,EST PROBLEMAS BRASILEIROS II,I,Normais,30,
21312211,1984,2103079,ESTÁGIO SUP. ADMINISTRAÇÃO ESCOLAR,A,Estágio Supervisionado,240,
21312211,1984,2102062,ESTATÍSTICA APLICADA À EDUCAÇÃO,A,Normais,60,
21312211,1984,2103185,ESTRUT. E FUNC. DA EDUCAÇÃO BÁSICA,I,Normais,60,
21312211,1984,2103003,ESTRUTURA FUNC DO ENSINO 1º E 2º GRAUS,I,Normais,90,
21312211,1984,2103113,ESTRUTURA FUNC ENS I-II GRAUS,A,Normais,75,
21312211,1984,2103056,ETICA PROFISSIONAL,A,Normais,45,
21312211,1984,1305194,EXAME NACIONAL DE CURSO,A,Normais,0,
21312211,1984,2103044,FILOSOFIA DA EDUCAÇÃO I,A,Normais,60,
21312211,1984,2103071,FILOSOFIA DA EDUCAÇÃO II,A,Normais,60,
21312211,1984,2103175,FILOSOFIA DA EDUCAÇÃO II,I,Normais,75,
21312211,1984,2102035,FILOSOFIA GERAL,I,Normais,45,
21312211,1984,2103052,FUNDAMENTOS BIOLÓGICOS DA EDUCAÇÃO,A,Normais,45,
21312211,1984,2103210,FUNDAMENTOS BIOLÓGICOS DA EDUCAÇÃO,I,Normais,45,
21312211,1984,2103183,GESTAO ESCOLAR,I,Normais,60,
21312211,1984,2103042,HISTÓRIA DA EDUCAÇÃO I,A,Normais,60,
21312211,1984,2103043,HISTÓRIA DA EDUCAÇÃO II,A,Normais,60,
21312211,1984,2103117,LEGISLACAO DO ENSINO,A,Normais,45,
21312211,1984,2103077,LIDERANCA E TOMADA DECISOES,A,Normais,60,
21312211,1984,2103037,LINGUA ESTRANGEIRA I,A,Normais,75,
21312211,1984,2103038,LINGUA ESTRANGEIRA II,I,Normais,60,
21312211,1984,2103151,LINGUA ESTRANGEIRA II,A,Normais,75,
21312211,1984,2103013,LINGUA PORTUGUESA I,A,Normais,75,
21312211,1984,2103095,LINGUA PORTUGUESA II,A,Normais,60,
21312211,1984,1305024,MATRICULA INSTITUCIONAL,A,Normais,0,
21312211,1984,2103059,MEDIDAS EDUCACIONAIS,A,Normais,60,
21312211,1984,2103061,MET DO ENS DE I GRAU (ALFABET),I,Normais,45,
21312211,1984,2103083,MET DO ENS DE I GRAU (EST.SOC),I,Normais,45,
21312211,1984,2103081,MET DO ENS DE I GRAU (MATEMAT),I,Normais,45,
21312211,1984,2103082,METOD. DO ENSINO DE 1º GRAU (CIÊNCIAS),I,Normais,45,
21312211,1984,2103078,METODOLOGIA CIENTÍFICA,A,Normais,45,
21312211,1984,2103112,METODOS E TEC PESQUISA EDUCACIONAL,A,Normais,60,
21312211,1984,2103211,NOVAS TECN DE INFORM./COMUN EM EDUCAÇÃO,I,Normais,60,
21312211,1984,2102064,"NUTRICAO, HIGIENE E SAUDE",A,Normais,45,
21312211,1984,2103177,PESQUISA EM EDUCAÇÃO,I,Normais,105,
21312211,1984,2103055,PLANEJAMENTO EDUCACIONAL,A,Normais,45,
21312211,1984,2103172,PLANEJAMENTO EDUCACIONAL,I,Normais,60,
21312211,1984,2102175,PRAT.DE ENS.EM ALFABETIZACAO,A,Prática de Ensino,90,
21312211,1984,2103144,PRÁTICA DE RECREAÇÃO INFANTIL,A,Normais,45,
21312211,1984,2103049,PRINC E MET ADMIN ESCOLAR I,A,Normais,75,
21312211,1984,2103050,PRINC E MET ADMIN ESCOLAR II,A,Normais,45,
21312211,1984,2103075,PRINC E MET ADMIN ESCOLAR III,A,Normais,60,
21312211,1984,2103063,PROBLEMAS ATUAIS DA EDUCAÇÃO,A,Normais,60,
21312211,1984,2103111,PROBLEMAS SAUDE INF. NORDESTE,A,Normais,60,
21312211,1984,2103039,PSICOLOGIA DA EDUCAÇÃO I (INF. E ADOL.),A,Normais,60,
21312211,1984,2103174,PSICOLOGIA DA EDUCAÇÃO II,I,Normais,75,
21312211,1984,2103040,PSICOLOGIA DA EDUCAÇÃO II (APRENDIZAGEM),A,Normais,60,
21312211,1984,2103041,PSICOLOGIA DA EDUCAÇÃO III,A,Normais,60,
21312211,1984,2102040,PSICOLOGIA GERAL,A,Normais,60,
21312211,1984,2103074,PSICOLOGIA SOCIAL DA EDUCAÇÃO,A,Normais,60,
21312211,1984,2103118,PSICOPATOLOGIA,A,Normais,60,
21312211,1984,2103143,RECURSOS AUDIOV. EM EDUCAÇÃO,A,Normais,45,
21312211,1984,2103058,RELACOES HUMANAS,A,Normais,45,
21312211,1984,2103101,SEMINARIOS DE FORMACAO DE PROFESSORES,I,Normais,30,
21312211,1984,2102060,SOCIOLOGIA DA EDUCAÇÃO I,A,Normais,60,
21312211,1984,2102061,SOCIOLOGIA DA EDUCAÇÃO II,A,Normais,60,
21312211,1984,2103180,SOCIOLOGIA DA EDUCAÇÃO II,I,Normais,75,
21312211,1984,2103093,SOCIOLOGIA DO DESENVOLVIMENTO,A,Normais,45,
21312211,1984,2103073,SOCIOLOGIA GERAL,A,Normais,75,
21312211,1984,2102063,SOCIOLOGIA RURAL,A,Normais,45,
21312211,1984,2103054,TEC DE PESQUISA EDUCACIONAL,I,Normais,60,
21312211,1984,2103146,TECN ENTREVISTA ACONSELHAMENTO,A,Normais,45,
21312211,1984,2102166,TECNOLOGIA EDUCACIONAL,A,Normais,60,
21312211,1984,2103166,TEP(COMP ESTAGIO SUPERV ADM ESCOLAR),I,Estágio Supervisionado,60,
21312212,1984,2102167,ANTROPOLOGIA PEDAGOGICA,A,Normais,45,
21312212,1984,2103060,AVALIAÇÃO DA APRENDIZAGEM,A,Normais,45,
21312212,1984,2103186,AVALIAÇÃO DA APRENDIZAGEM,I,Normais,75,
21312212,1984,2103184,CURRICULO,I,Normais,75,
21312212,1984,2103051,CURRICULOS E PROGRAMAS,A,Normais,60,
21312212,1984,2103002,DIDATICA,A,Normais,90,
21312212,1984,2103182,DIDATICA,I,Normais,75,
21312212,1984,2103053,DINAMICA DE GRUPO,I,Normais,60,
21312212,1984,2103085,ECONOMIA DA EDUCAÇÃO,I,Normais,60,
21312212,1984,2103062,EDUCAÇÃO DE EXCEPCIONAIS,A,Normais,45,
21312212,1984,2103205,EDUCAÇÃO ESPECIAL,I,Normais,45,
21312212,1984,2103012,EDUCAÇÃO FÍSICA,A,Normais,30,
21312212,1984,2103057,EDUCAÇÃO PERMANENTE,A,Normais,45,
21312212,1984,2103145,EDUCAÇÃO POPULAR,A,Normais,60,
21312212,1984,1305253,ENADE/CONCLUINTE,I,Normais,0,
21312212,1984,1305254,ENADE/INGRESSANTE,I,Normais,0,
21312212,1984,2102032,EST PROBLEMAS BRASILEIROS I,I,Normais,30,
21312212,1984,2102033,EST PROBLEMAS BRASILEIROS II,I,Normais,30,
21312212,1984,2103084,ESTAGIO SUP EM SUPERVISAO ESCOLAR,A,Estágio Supervisionado,240,
21312212,1984,2103199,ESTAGIO SUPERV EM SUPERVISAO ESCOLAR,I,Estágio Supervisionado,270,
21312212,1984,2102062,ESTATÍSTICA APLICADA À EDUCAÇÃO,A,Normais,60,
21312212,1984,2103185,ESTRUT. E FUNC. DA EDUCAÇÃO BÁSICA,I,Normais,60,
21312212,1984,2103045,ESTRUTURA E FUNC DO ENSINO DE 1º GRAU,I,Normais,60,
21312212,1984,2103046,ESTRUTURA E FUNC DO ENSINO DE 2º GRAU,I,Normais,60,
21312212,1984,2103003,ESTRUTURA FUNC DO ENSINO 1º E 2º GRAUS,I,Normais,90,
21312212,1984,2103113,ESTRUTURA FUNC ENS I-II GRAUS,A,Normais,75,
21312212,1984,2103056,ETICA PROFISSIONAL,A,Normais,45,
21312212,1984,1305194,EXAME NACIONAL DE CURSO,A,Normais,0,
21312212,1984,2103044,FILOSOFIA DA EDUCAÇÃO I,A,Normais,60,
21312212,1984,2103071,FILOSOFIA DA EDUCAÇÃO II,A,Normais,60,
21312212,1984,2103175,FILOSOFIA DA EDUCAÇÃO II,I,Normais,75,
21312212,1984,2102035,FILOSOFIA GERAL,I,Normais,45,
21312212,1984,2103191,FUND E MET DO ENS DA LING PORTUGUESA,I,Normais,75,
21312212,1984,2103190,FUND. E MET. DO ENS. DA MATEMÁTICA,I,Normais,75,
21312212,1984,2103192,FUND E MET DO ENS DE HIST E GEOGRAFIA,I,Normais,75,
21312212,1984,2103189,FUND. E MET. DO ENSINO DE CIÊNCIAS,I,Normais,75,
21312212,1984,2103052,FUNDAMENTOS BIOLÓGICOS DA EDUCAÇÃO,A,Normais,45,
21312212,1984,2103210,FUNDAMENTOS BIOLÓGICOS DA EDUCAÇÃO,I,Normais,45,
21312212,1984,2103193,FUNDAMENTOS DE SUPERVISAO ESCOLAR I,I,Normais,75,
21312212,1984,2103194,FUNDAMENTOS DE SUPERVISAO ESCOLAR II,I,Normais,105,
21312212,1984,2103195,FUNDAMENTOS DE SUPERVISAO ESCOLAR III,I,Normais,105,
21312212,1984,2103188,FUNDAMENTOS E METOD. DA ALFABETIZAÇÃO,I,Normais,75,
21312212,1984,2103042,HISTÓRIA DA EDUCAÇÃO I,A,Normais,60,
21312212,1984,2103043,HISTÓRIA DA EDUCAÇÃO II,A,Normais,60,
21312212,1984,2103117,LEGISLACAO DO ENSINO,I,Normais,45,
21312212,1984,2103077,LIDERANCA E TOMADA DECISOES,A,Normais,60,
21312212,1984,2103037,LINGUA ESTRANGEIRA I,A,Normais,75,
21312212,1984,2103038,LINGUA ESTRANGEIRA II,I,Normais,60,
21312212,1984,2103151,LINGUA ESTRANGEIRA II,A,Normais,75,
21312212,1984,2104001,LINGUA INGLESA INSTRUMENTAL,I,Normais,60,
21312212,1984,2103013,LINGUA PORTUGUESA I,A,Normais,75,
21312212,1984,2103014,LINGUA PORTUGUESA II,I,Normais,60,
21312212,1984,2103095,LINGUA PORTUGUESA II,A,Normais,60,
21312212,1984,2103059,MEDIDAS EDUCACIONAIS,A,Normais,60,
21312212,1984,2103061,MET DO ENS DE I GRAU (ALFABET),A,Normais,45,
21312212,1984,2103083,MET DO ENS DE I GRAU (EST.SOC),A,Normais,45,
21312212,1984,2103081,MET DO ENS DE I GRAU (MATEMAT),A,Normais,45,
21312212,1984,2103080,MET DO ENS DE I GRAU(C.EXPRES),A,Normais,45,
21312212,1984,2103082,METOD. DO ENSINO DE 1º GRAU (CIÊNCIAS),A,Normais,45,
21312212,1984,2103078,METODOLOGIA CIENTÍFICA,A,Normais,45,
21312212,1984,2103176,METODOLOGIA CIENTÍFICA,I,Normais,75,
21312212,1984,2103112,METODOS E TEC PESQUISA EDUCACIONAL,A,Normais,60,
21312212,1984,2103211,NOVAS TECN DE INFORM./COMUN EM EDUCAÇÃO,A,Normais,60,
21312212,1984,2102064,"NUTRICAO, HIGIENE E SAUDE",A,Normais,45,
21312212,1984,2103177,PESQUISA EM EDUCAÇÃO,I,Normais,105,
21312212,1984,2103055,PLANEJAMENTO EDUCACIONAL,A,Normais,45,
21312212,1984,2103172,PLANEJAMENTO EDUCACIONAL,I,Normais,60,
21312212,1984,2102175,PRAT.DE ENS.EM ALFABETIZACAO,A,Prática de Ensino,90,
21312212,1984,2103144,PRÁTICA DE RECREAÇÃO INFANTIL,A,Normais,45,
21312212,1984,2103047,PRINC E MET SUPERV ESCOLAR I,A,Normais,75,
21312212,1984,2103048,PRINC E MET SUPERV ESCOLAR II,A,Normais,45,
21312212,1984,2103076,PRINC E MET SUPERV ESCOLAR III,A,Normais,60,
21312212,1984,2103063,PROBLEMAS ATUAIS DA EDUCAÇÃO,I,Normais,60,
21312212,1984,2103111,PROBLEMAS SAUDE INF. NORDESTE,A,Normais,60,
21312212,1984,2103039,PSICOLOGIA DA EDUCAÇÃO I (INF. E ADOL.),A,Normais,60,
21312212,1984,2103174,PSICOLOGIA DA EDUCAÇÃO II,I,Normais,75,
21312212,1984,2103040,PSICOLOGIA DA EDUCAÇÃO II (APRENDIZAGEM),A,Normais,60,
21312212,1984,2103041,PSICOLOGIA DA EDUCAÇÃO III,A,Normais,60,
21312212,1984,2102040,PSICOLOGIA GERAL,A,Normais,60,
21312212,1984,2103074,PSICOLOGIA SOCIAL DA EDUCAÇÃO,A,Normais,60,
21312212,1984,2103118,PSICOPATOLOGIA,A,Normais,60,
21312212,1984,2103143,RECURSOS AUDIOV. EM EDUCAÇÃO,A,Normais,45,
21312212,1984,2103058,RELACOES HUMANAS,A,Normais,45,
21312212,1984,2103101,SEMINARIOS DE FORMACAO DE PROFESSORES,I,Normais,30,
21312212,1984,2102060,SOCIOLOGIA DA EDUCAÇÃO I,A,Normais,60,
